Camera_Sit,Season,GRIDCODE,FREQUENCY,SUM_Shape_Area,RADIUS,BufferArea,PERCENT COvER
W59,Winter,9,110,6598904.661,4500,63617251.24,10.37282267
W59,Winter,12,50,35273366.77,4500,63617251.24,55.44622894
W59,Winter,13,24,391500,4500,63617251.24,0.615399113
W59,Winter,14,18,342863.4241,4500,63617251.24,0.538947247
W59,Winter,16,41,2210183.656,4500,63617251.24,3.474189176
W60,Winter,1,846,10370026.78,4500,63617251.24,16.30065207
W60,Winter,2,611,31030941.94,4500,63617251.24,48.7775585
W60,Winter,3,852,2572129.513,4500,63617251.24,4.043132111
W60,Winter,4,158,400273.9145,4500,63617251.24,0.629190835
W60,Winter,5,37,65470.21718,4500,63617251.24,0.102912678
W60,Winter,6,20,877744.3459,4500,63617251.24,1.379726928
W60,Winter,7,80,8570748.379,4500,63617251.24,13.47236514
W60,Winter,8,17,620873.6389,4500,63617251.24,0.975951691
W60,Winter,9,126,1495463.81,4500,63617251.24,2.350720569
W60,Winter,12,12,7056653.902,4500,63617251.24,11.09235901
W60,Winter,13,12,556911.5027,4500,63617251.24,0.875409566
W61,Winter,1,682,24265617.51,4500,63617251.24,38.14314048
W61,Winter,2,1035,20533983.98,4500,63617251.24,32.27738323
W61,Winter,3,680,1874374.922,4500,63617251.24,2.946331201
W61,Winter,4,531,1825182.282,4500,63617251.24,2.869005257
W61,Winter,5,125,348635.1366,4500,63617251.24,0.548019806
W61,Winter,6,23,2251268.173,4500,63617251.24,3.538769955
W61,Winter,7,75,3785876.689,4500,63617251.24,5.951022113
W61,Winter,8,41,1035080.582,4500,63617251.24,1.627043863
W61,Winter,9,142,1648668.658,4500,63617251.24,2.591543372
W61,Winter,12,23,5202033.023,4500,63617251.24,8.177079208
W61,Winter,13,24,846515.7708,4500,63617251.24,1.330638709
W62,Winter,1,460,5278625.849,4500,63617251.24,8.297475522
W62,Winter,2,446,16459684.43,4500,63617251.24,25.87298902
W62,Winter,3,712,3091677.463,4500,63617251.24,4.859809883
W62,Winter,4,280,850082.3556,4500,63617251.24,1.336245026
W62,Winter,5,49,112068.9897,4500,63617251.24,0.17616132
W62,Winter,6,9,633932.6434,4500,63617251.24,0.996479149
W62,Winter,7,100,3987520.83,4500,63617251.24,6.267986674
W62,Winter,8,41,1210442.12,4500,63617251.24,1.902694783
W62,Winter,9,96,2557589.828,4500,63617251.24,4.020277171
W62,Winter,12,22,28139770.56,4500,63617251.24,44.23292427
W62,Winter,13,11,1273677.06,4500,63617251.24,2.002093826
W62,Winter,14,3,22166.05039,4500,63617251.24,0.03484283
W63,Winter,1,105,1039457.034,4500,63617251.24,1.63392321
W63,Winter,2,248,6779862.808,4500,63617251.24,10.65727091
W63,Winter,3,522,3029525.773,4500,63617251.24,4.762113601
W63,Winter,4,192,734566.5791,4500,63617251.24,1.1546657
W63,Winter,5,49,105300,4500,63617251.24,0.165521141
W63,Winter,7,95,3529429.854,4500,63617251.24,5.547913161
W63,Winter,8,36,848573.4675,4500,63617251.24,1.333873204
W63,Winter,9,89,2893184.312,4500,63617251.24,4.547798365
W63,Winter,12,16,44150638.05,4500,63617251.24,69.40041764
W63,Winter,13,15,465300,4500,63617251.24,0.731405383
W63,Winter,14,5,41400,4500,63617251.24,0.065076688
W64,Winter,1,641,2546926.225,4500,63617251.24,4.003515046
W64,Winter,2,360,20336877.01,4500,63617251.24,31.96755065
W64,Winter,3,991,2807041.692,4500,63617251.24,4.412390723
W64,Winter,4,175,434046.3325,4500,63617251.24,0.682277722
W64,Winter,5,31,57156.65509,4500,63617251.24,0.089844585
W64,Winter,6,51,13772437.2,4500,63617251.24,21.64890329
W64,Winter,7,127,12011712.01,4500,63617251.24,18.88121819
W64,Winter,8,8,137879.9381,4500,63617251.24,0.216733568
W64,Winter,9,137,1438890.111,4500,63617251.24,2.261792334
W64,Winter,12,9,7934286.509,4500,63617251.24,12.4719103
W64,Winter,13,41,2139985.857,4500,63617251.24,3.363845209
W65,Winter,1,109,332935.903,4500,63617251.24,0.52334217
W65,Winter,2,214,12242857.08,4500,63617251.24,19.24455528
W65,Winter,3,683,3291955.065,4500,63617251.24,5.17462638
W65,Winter,4,141,352151.1248,4500,63617251.24,0.55354659
W65,Winter,5,20,25200,4500,63617251.24,0.039611897
W65,Winter,7,80,5866389.514,4500,63617251.24,9.221381622
W65,Winter,8,23,510320.7732,4500,63617251.24,0.802173567
W65,Winter,9,99,3779017.125,4500,63617251.24,5.940239561
W65,Winter,12,23,37014810.78,4500,63617251.24,58.18360596
W65,Winter,13,4,135000,4500,63617251.24,0.212206591
W65,Winter,14,5,66600,4500,63617251.24,0.104688585
W66,Winter,1,228,2388412.794,4500,63617251.24,3.754347677
W66,Winter,2,227,9513078.069,4500,63617251.24,14.95361381
W66,Winter,3,487,1910884.569,4500,63617251.24,3.003720739
W66,Winter,4,144,611523.2057,4500,63617251.24,0.961253738
W66,Winter,5,19,31839.81582,4500,63617251.24,0.050049028
W66,Winter,6,2,80100,4500,63617251.24,0.125909244
W66,Winter,7,55,2955163.077,4500,63617251.24,4.645222828
W66,Winter,8,42,2130573.229,4500,63617251.24,3.349049491
W66,Winter,9,99,3695778.21,4500,63617251.24,5.809396254
W66,Winter,12,21,38416086.16,4500,63617251.24,60.38627167
W66,Winter,13,12,174244.5788,4500,63617251.24,0.273895171
W66,Winter,14,8,159300,4500,63617251.24,0.250403777
W66,Winter,16,24,1550252.923,4500,63617251.24,2.436843612
WB_ E1,Summer,1,203,2934867.372,4500,63617251.24,4.613319996
WB_ E1,Summer,2,352,12523732.3,4500,63617251.24,19.68606323
WB_ E1,Summer,3,749,3174484.897,4500,63617251.24,4.989974944
WB_ E1,Summer,4,397,1322483.873,4500,63617251.24,2.07881329
WB_ E1,Summer,5,95,243937.1925,4500,63617251.24,0.383445037
WB_ E1,Summer,6,4,101419.3284,4500,63617251.24,0.15942111
WB_ E1,Summer,7,99,5665011.963,4500,63617251.24,8.904836115
WB_ E1,Summer,8,55,2995527.315,4500,63617251.24,4.708671401
WB_ E1,Summer,9,102,4369849.836,4500,63617251.24,6.868969896
WB_ E1,Summer,12,20,29370200.59,4500,63617251.24,46.16703806
WB_ E1,Summer,13,16,811323.9229,4500,63617251.24,1.27532062
WB_ E1,Summer,14,15,104400,4500,63617251.24,0.16410643
WB_ E10,Summer,1,94,910845.5943,4500,63617251.24,1.431758802
WB_ E10,Summer,2,241,1628639.54,4500,63617251.24,2.560059588
WB_ E10,Summer,3,232,864131.2201,4500,63617251.24,1.358328446
WB_ E10,Summer,4,210,497407.413,4500,63617251.24,0.781875047
WB_ E10,Summer,5,81,293952.275,4500,63617251.24,0.462063779
WB_ E10,Summer,7,42,2363054.298,4500,63617251.24,3.71448664
WB_ E10,Summer,8,35,2936468.442,4500,63617251.24,4.615836719
WB_ E10,Summer,9,100,7562363.266,4500,63617251.24,11.8872839
WB_ E10,Summer,12,28,45415561.23,4500,63617251.24,71.38875124
WB_ E10,Summer,13,23,456300,4500,63617251.24,0.717258277
WB_ E10,Summer,14,21,369025.9083,4500,63617251.24,0.580072073
WB_ E10,Summer,16,16,319488.0012,4500,63617251.24,0.502203404
WB_ E2,Summer,1,1106,8516179.809,4500,63617251.24,13.38658877
WB_ E2,Summer,2,582,29097531.3,4500,63617251.24,45.73842901
WB_ E2,Summer,3,854,2315352.721,4500,63617251.24,3.639504499
WB_ E2,Summer,4,155,349810.8859,4500,63617251.24,0.549867967
WB_ E2,Summer,5,14,13500,4500,63617251.24,0.021220659
WB_ E2,Summer,6,45,8060166.4,4500,63617251.24,12.66978098
WB_ E2,Summer,7,95,9445058.434,4500,63617251.24,14.8466937
WB_ E2,Summer,8,5,178667.0379,4500,63617251.24,0.280846837
WB_ E2,Summer,9,122,934010.6219,4500,63617251.24,1.468171925
WB_ E2,Summer,12,8,3728495.678,4500,63617251.24,5.860824864
WB_ E2,Summer,13,15,978465.1911,4500,63617251.24,1.538050092
WB_ E3,Summer,1,767,16756740.95,4500,63617251.24,26.33993237
WB_ E3,Summer,2,402,34431707.43,4500,63617251.24,54.12322407
WB_ E3,Summer,3,337,763301.3141,4500,63617251.24,1.199833849
WB_ E3,Summer,4,556,2952313.099,4500,63617251.24,4.640742945
WB_ E3,Summer,5,19,60300,4500,63617251.24,0.094785611
WB_ E3,Summer,6,4,138600,4500,63617251.24,0.217865433
WB_ E3,Summer,7,1,16200,4500,63617251.24,0.025464791
WB_ E3,Summer,8,56,4047605.344,4500,63617251.24,6.362433563
WB_ E3,Summer,9,26,769521.2629,4500,63617251.24,1.209610991
WB_ E3,Summer,11,3,3451093.284,4500,63617251.24,5.424775855
WB_ E3,Summer,12,12,120054.4178,4500,63617251.24,0.18871362
WB_ E3,Summer,13,1,34200,4500,63617251.24,0.053759003
WB_ E3,Summer,16,1,75600,4500,63617251.24,0.118835691
WB_ E4,Summer,2,94,28628473.05,4500,63617251.24,45.00111605
WB_ E4,Summer,3,685,1138679.748,4500,63617251.24,1.789891462
WB_ E4,Summer,4,579,1396444.318,4500,63617251.24,2.195071763
WB_ E4,Summer,5,183,414541.9443,4500,63617251.24,0.651618761
WB_ E4,Summer,6,119,7334549.04,4500,63617251.24,11.52918257
WB_ E4,Summer,7,69,2428078.868,4500,63617251.24,3.816698805
WB_ E4,Summer,8,106,6462192.451,4500,63617251.24,10.15792466
WB_ E4,Summer,9,153,4047749.646,4500,63617251.24,6.36266039
WB_ E4,Summer,12,15,11766530.11,4500,63617251.24,18.4958166
WB_ E5,Summer,1,194,570157.6702,4500,63617251.24,0.896231225
WB_ E5,Summer,2,263,13082187.35,4500,63617251.24,20.56389909
WB_ E5,Summer,3,774,3442904.113,4500,63617251.24,5.411903291
WB_ E5,Summer,4,386,1554494.239,4500,63617251.24,2.443510539
WB_ E5,Summer,5,101,264476.1331,4500,63617251.24,0.415730211
WB_ E5,Summer,6,6,180900,4500,63617251.24,0.284356832
WB_ E5,Summer,7,120,5216334.926,4500,63617251.24,8.199560378
WB_ E5,Summer,8,50,2393395.832,4500,63617251.24,3.762180518
WB_ E5,Summer,9,103,5023959.936,4500,63617251.24,7.897166001
WB_ E5,Summer,12,18,30799134.93,4500,63617251.24,48.41318092
WB_ E5,Summer,13,17,984893.902,4500,63617251.24,1.548155387
WB_ E5,Summer,14,15,104400,4500,63617251.24,0.16410643
WB_ E6,Summer,1,622,9448678.87,4500,63617251.24,14.85238467
WB_ E6,Summer,2,355,38402714.58,4500,63617251.24,60.36525287
WB_ E6,Summer,3,389,1181204.629,4500,63617251.24,1.856736351
WB_ E6,Summer,4,427,3132618.361,4500,63617251.24,4.924164908
WB_ E6,Summer,5,60,258233.3183,4500,63617251.24,0.405917127
WB_ E6,Summer,6,6,321241.8026,4500,63617251.24,0.504960206
WB_ E6,Summer,7,2,123300,4500,63617251.24,0.193815353
WB_ E6,Summer,8,65,4624246.322,4500,63617251.24,7.268855903
WB_ E6,Summer,9,52,2666919.388,4500,63617251.24,4.192132379
WB_ E6,Summer,12,15,3298780.644,4500,63617251.24,5.185355513
WB_ E6,Summer,16,4,159300,4500,63617251.24,0.250403777
WB_ E7,Summer,1,615,2942288.27,4500,63617251.24,4.62498491
WB_ E7,Summer,2,338,27306721.26,4500,63617251.24,42.92345351
WB_ E7,Summer,3,1212,3234194.311,4500,63617251.24,5.083832213
WB_ E7,Summer,4,371,1738007.33,4500,63617251.24,2.731974891
WB_ E7,Summer,5,126,424204.6871,4500,63617251.24,0.666807633
WB_ E7,Summer,6,1,20700,4500,63617251.24,0.032538344
WB_ E7,Summer,7,126,11469274.07,4500,63617251.24,18.02855963
WB_ E7,Summer,8,14,423427.5773,4500,63617251.24,0.665586094
WB_ E7,Summer,9,59,1665350.01,4500,63617251.24,2.617764801
WB_ E7,Summer,12,15,13696833.38,4500,63617251.24,21.5300616
WB_ E7,Summer,13,19,644038.0569,4500,63617251.24,1.012363855
WB_ E7,Summer,14,6,52200,4500,63617251.24,0.082053215
WB_ E8,Summer,1,418,12924914.58,4500,63617251.24,20.31668192
WB_ E8,Summer,2,613,11897514.34,4500,63617251.24,18.70171079
WB_ E8,Summer,3,668,1473335.868,4500,63617251.24,2.315937641
WB_ E8,Summer,4,585,2540252.664,4500,63617251.24,3.993024872
WB_ E8,Summer,5,47,118338.3153,4500,63617251.24,0.186016077
WB_ E8,Summer,8,121,9437833.985,4500,63617251.24,14.83533759
WB_ E8,Summer,9,79,3257415.763,4500,63617251.24,5.120334029
WB_ E8,Summer,11,6,112500,4500,63617251.24,0.176838826
WB_ E8,Summer,12,38,19576417.69,4500,63617251.24,30.77218413
WB_ E8,Summer,14,3,81468.01025,4500,63617251.24,0.12805962
WB_ E8,Summer,15,1,173.4107632,4500,63617251.24,0.000272584
WB_ E8,Summer,16,39,2197074.878,4500,63617251.24,3.453583478
WB_ E9,Summer,1,169,1795269.864,4500,63617251.24,2.821985907
WB_ E9,Summer,2,223,3780876.397,4500,63617251.24,5.943162151
WB_ E9,Summer,3,338,1066751.723,4500,63617251.24,1.676827751
WB_ E9,Summer,4,163,1034558.706,4500,63617251.24,1.626223526
WB_ E9,Summer,5,31,94500,4500,63617251.24,0.148544614
WB_ E9,Summer,8,60,14843268.26,4500,63617251.24,23.33214337
WB_ E9,Summer,9,106,8905751.813,4500,63617251.24,13.99895726
WB_ E9,Summer,12,40,27731156.38,4500,63617251.24,43.59062336
WB_ E9,Summer,13,3,63900,4500,63617251.24,0.100444453
WB_ E9,Summer,14,15,475405.2616,4500,63617251.24,0.74728985
WB_ E9,Summer,15,6,56817.76124,4500,63617251.24,0.089311877
WB_ E9,Summer,16,54,3768982.654,4500,63617251.24,5.924466368
WB_ H1,Summer,1,702,17813230.05,4500,63617251.24,28.00062829
WB_ H1,Summer,2,667,22745181.56,4500,63617251.24,35.75316618
WB_ H1,Summer,3,550,1422752.054,4500,63617251.24,2.23642491
WB_ H1,Summer,4,418,1861431.32,4500,63617251.24,2.925985144
WB_ H1,Summer,5,44,75553.35894,4500,63617251.24,0.118762376
WB_ H1,Summer,8,105,5896924.111,4500,63617251.24,9.269378975
WB_ H1,Summer,9,89,3745131.11,4500,63617251.24,5.886974111
WB_ H1,Summer,12,60,9041689.315,4500,63617251.24,14.21263751
WB_ H1,Summer,14,1,23400,4500,63617251.24,0.036782476
WB_ H1,Summer,16,21,991946.3785,4500,63617251.24,1.559241179
WB_ H10,Summer,1,343,9561303.144,4500,63617251.24,15.02941884
WB_ H10,Summer,2,453,10658401.54,4500,63617251.24,16.75394854
WB_ H10,Summer,3,657,1844134.894,4500,63617251.24,2.89879688
WB_ H10,Summer,4,313,1199146.412,4500,63617251.24,1.884939052
WB_ H10,Summer,5,36,72000,4500,63617251.24,0.113176848
WB_ H10,Summer,8,132,7760442.335,4500,63617251.24,12.19864452
WB_ H10,Summer,9,137,6365260.445,4500,63617251.24,10.00555717
WB_ H10,Summer,11,2,57947.682,4500,63617251.24,0.091088
WB_ H10,Summer,12,54,23239583.99,4500,63617251.24,36.53031771
WB_ H10,Summer,14,1,25200,4500,63617251.24,0.039611897
WB_ H10,Summer,15,1,25200,4500,63617251.24,0.039611897
WB_ H10,Summer,16,54,2808620.123,4500,63617251.24,4.41487186
WB_ H2,Summer,1,3,5400,4500,63617251.24,0.008488264
WB_ H2,Summer,2,192,21839229.84,4500,63617251.24,34.32910008
WB_ H2,Summer,3,391,717725.1618,4500,63617251.24,1.128192665
WB_ H2,Summer,4,769,2734519.542,4500,63617251.24,4.298393108
WB_ H2,Summer,5,348,1067814.285,4500,63617251.24,1.678497993
WB_ H2,Summer,6,35,3101769.875,4500,63617251.24,4.875674152
WB_ H2,Summer,7,70,3965355.325,4500,63617251.24,6.233144702
WB_ H2,Summer,8,106,3896267.651,4500,63617251.24,6.124545741
WB_ H2,Summer,9,134,7731888.787,4500,63617251.24,12.15376118
WB_ H2,Summer,12,11,18557268.65,4500,63617251.24,29.17018307
WB_ H3,Summer,1,475,4058985.26,4500,63617251.24,6.38032166
WB_ H3,Summer,2,412,15274251.54,4500,63617251.24,24.00960627
WB_ H3,Summer,3,665,1938255.013,4500,63617251.24,3.046744358
WB_ H3,Summer,4,694,1846516.501,4500,63617251.24,2.902540529
WB_ H3,Summer,5,291,772072.8216,4500,63617251.24,1.213621787
WB_ H3,Summer,6,5,134424.6576,4500,63617251.24,0.21130221
WB_ H3,Summer,7,88,5291347.582,4500,63617251.24,8.317472823
WB_ H3,Summer,8,38,1026406.881,4500,63617251.24,1.613409667
WB_ H3,Summer,9,139,8183095.597,4500,63617251.24,12.86301347
WB_ H3,Summer,12,20,24882573.12,4500,63617251.24,39.11293342
WB_ H3,Summer,13,9,113725.8768,4500,63617251.24,0.178765782
WB_ H3,Summer,14,4,95583.88601,4500,63617251.24,0.150248375
WB_ H4,Summer,1,322,4505863.484,4500,63617251.24,7.082769841
WB_ H4,Summer,2,359,11190385.6,4500,63617251.24,17.59017465
WB_ H4,Summer,3,633,2303171.354,4500,63617251.24,3.620356601
WB_ H4,Summer,4,372,1417972.5,4500,63617251.24,2.228911926
WB_ H4,Summer,5,30,43200,4500,63617251.24,0.067906109
WB_ H4,Summer,8,71,17156572.01,4500,63617251.24,26.96842708
WB_ H4,Summer,9,106,9453897.603,4500,63617251.24,14.860588
WB_ H4,Summer,12,41,16172396.6,4500,63617251.24,25.42140109
WB_ H4,Summer,13,3,41400,4500,63617251.24,0.065076688
WB_ H4,Summer,15,1,18000,4500,63617251.24,0.028294212
WB_ H4,Summer,16,21,1314379.082,4500,63617251.24,2.066073363
WB_ H5,Summer,1,269,4652065.585,4500,63617251.24,7.312585022
WB_ H5,Summer,2,382,4847513.116,4500,63617251.24,7.619809126
WB_ H5,Summer,3,401,1163887.384,4500,63617251.24,1.829515361
WB_ H5,Summer,4,451,2784412.387,4500,63617251.24,4.376819703
WB_ H5,Summer,5,93,332796.3247,4500,63617251.24,0.523122767
WB_ H5,Summer,8,96,12867601.89,4500,63617251.24,20.22659207
WB_ H5,Summer,9,120,7436576.059,4500,63617251.24,11.68955891
WB_ H5,Summer,11,5,101700,4500,63617251.24,0.159862298
WB_ H5,Summer,12,46,25503723.63,4500,63617251.24,40.08932032
WB_ H5,Summer,13,3,54798.52693,4500,63617251.24,0.086137841
WB_ H5,Summer,14,5,63000,4500,63617251.24,0.099029742
WB_ H5,Summer,16,43,3809164.602,4500,63617251.24,5.9876284
WB_ H6,Summer,1,286,1749342.772,4500,63617251.24,2.749793079
WB_ H6,Summer,2,398,8436739.552,4500,63617251.24,13.26171658
WB_ H6,Summer,3,432,5306698.433,4500,63617251.24,8.341602836
WB_ H6,Summer,4,593,1395844.447,4500,63617251.24,2.194128825
WB_ H6,Summer,5,103,1597414.496,4500,63617251.24,2.51097692
WB_ H6,Summer,6,5,261900,4500,63617251.24,0.411680786
WB_ H6,Summer,7,30,2056821.82,4500,63617251.24,3.233119602
WB_ H6,Summer,8,45,4480384.774,4500,63617251.24,7.04271984
WB_ H6,Summer,9,38,4551911.595,4500,63617251.24,7.155152897
WB_ H6,Summer,12,9,5834700,4500,63617251.24,9.171568854
WB_ H6,Summer,13,4,75312.1238,4500,63617251.24,0.118383178
WB_ H6,Summer,14,2,27900,4500,63617251.24,0.043856029
WB_ H7,Summer,1,257,2159433.006,4500,63617251.24,3.394414194
WB_ H7,Summer,2,458,16761776.25,4500,63617251.24,26.34784735
WB_ H7,Summer,3,722,10318889.84,4500,63617251.24,16.22026988
WB_ H7,Summer,4,708,2230622.83,4500,63617251.24,3.506317526
WB_ H7,Summer,5,197,395511.5059,4500,63617251.24,0.621704802
WB_ H7,Summer,8,140,4863963.829,4500,63617251.24,7.645668013
WB_ H7,Summer,9,46,10561677.47,4500,63617251.24,16.60190791
WB_ H7,Summer,12,54,15107737.04,4500,63617251.24,23.74786201
WB_ H7,Summer,13,6,535428.0758,4500,63617251.24,0.841639752
WB_ H7,Summer,14,19,682200,4500,63617251.24,1.072350639
WB_ H8,Summer,1,526,4576528.688,4500,63617251.24,7.193848522
WB_ H8,Summer,2,398,12612115.04,4500,63617251.24,19.82499211
WB_ H8,Summer,3,776,2255033.223,4500,63617251.24,3.54468824
WB_ H8,Summer,4,426,1549916.134,4500,63617251.24,2.436314214
WB_ H8,Summer,5,16,50522.66025,4500,63617251.24,0.079416604
WB_ H8,Summer,8,84,19063340.19,4500,63617251.24,29.96567727
WB_ H8,Summer,9,93,6162937.847,4500,63617251.24,9.687526146
WB_ H8,Summer,12,37,15851045.94,4500,63617251.24,24.91626978
WB_ H8,Summer,13,1,12600,4500,63617251.24,0.019805948
WB_ H8,Summer,14,3,66600,4500,63617251.24,0.104688585
WB_ H8,Summer,15,3,29700,4500,63617251.24,0.04668545
WB_ H8,Summer,16,29,1386900,4500,63617251.24,2.180069043
WB_ H9,Summer,1,232,4458311.796,4500,63617251.24,7.00802331
WB_ H9,Summer,2,471,10723483.6,4500,63617251.24,16.85625108
WB_ H9,Summer,3,737,2587283.419,4500,63617251.24,4.066952546
WB_ H9,Summer,4,535,1801470.64,4500,63617251.24,2.831732911
WB_ H9,Summer,5,172,506515.9115,4500,63617251.24,0.796192702
WB_ H9,Summer,6,4,115504.0876,4500,63617251.24,0.181560953
WB_ H9,Summer,7,104,5086025.496,4500,63617251.24,7.994726898
WB_ H9,Summer,8,74,3020030.622,4500,63617251.24,4.747188165
WB_ H9,Summer,9,112,6700126.898,4500,63617251.24,10.53193398
WB_ H9,Summer,12,29,28559943.36,4500,63617251.24,44.89339418
WB_ H9,Summer,13,6,58041.6018,4500,63617251.24,0.091235633
WB_ H9,Summer,14,1,501.3500576,4500,63617251.24,0.000788072
WB_ S1,Summer,1,75,1939693.429,4500,63617251.24,3.049005406
WB_ S1,Summer,2,417,8051384.767,4500,63617251.24,12.65597713
WB_ S1,Summer,3,515,10114153.35,4500,63617251.24,15.89844446
WB_ S1,Summer,4,539,1188821.973,4500,63617251.24,1.868710058
WB_ S1,Summer,5,232,924562.2405,4500,63617251.24,1.453320008
WB_ S1,Summer,7,10,687449.9158,4500,63617251.24,1.080602985
WB_ S1,Summer,8,130,6084540.263,4500,63617251.24,9.564292932
WB_ S1,Summer,9,59,7750341.067,4500,63617251.24,12.18276634
WB_ S1,Summer,12,63,25229646.55,4500,63617251.24,39.65849838
WB_ S1,Summer,13,7,337144.7978,4500,63617251.24,0.529958134
WB_ S1,Summer,14,62,1309500,4500,63617251.24,2.058403931
WB_ S10,Summer,1,213,3019121.65,4500,63617251.24,4.745759352
WB_ S10,Summer,2,308,10833911.83,4500,63617251.24,17.0298333
WB_ S10,Summer,3,734,2911095.242,4500,63617251.24,4.575952568
WB_ S10,Summer,4,294,826853.5092,4500,63617251.24,1.299731587
WB_ S10,Summer,5,66,206049.6923,4500,63617251.24,0.32388965
WB_ S10,Summer,7,106,4797115.905,4500,63617251.24,7.540589717
WB_ S10,Summer,8,39,1514154.468,4500,63617251.24,2.380100426
WB_ S10,Summer,9,99,3021976.899,4500,63617251.24,4.75024752
WB_ S10,Summer,12,21,35244626.62,4500,63617251.24,55.40105229
WB_ S10,Summer,13,10,1174832.655,4500,63617251.24,1.846720241
WB_ S10,Summer,14,8,67500,4500,63617251.24,0.106103295
WB_ S11,Summer,1,265,659468.6378,4500,63617251.24,1.036619195
WB_ S11,Summer,2,214,19466926.94,4500,63617251.24,30.60007556
WB_ S11,Summer,3,895,3613406.923,4500,63617251.24,5.679916773
WB_ S11,Summer,4,118,220570.9247,4500,63617251.24,0.346715585
WB_ S11,Summer,5,13,17100,4500,63617251.24,0.026879501
WB_ S11,Summer,6,7,380165.9225,4500,63617251.24,0.597583069
WB_ S11,Summer,7,87,9695564.723,4500,63617251.24,15.24046471
WB_ S11,Summer,8,17,446434.8447,4500,63617251.24,0.701751233
WB_ S11,Summer,9,115,3494700.877,4500,63617251.24,5.493322659
WB_ S11,Summer,12,23,25365799.95,4500,63617251.24,39.872518
WB_ S11,Summer,13,9,242100,4500,63617251.24,0.380557153
WB_ S11,Summer,14,3,14999.59997,4500,63617251.24,0.023577881
WB_ S12,Summer,1,209,1852397.638,4500,63617251.24,2.911785092
WB_ S12,Summer,2,303,5885919.166,4500,63617251.24,9.252080295
WB_ S12,Summer,3,462,1448492.836,4500,63617251.24,2.276886864
WB_ S12,Summer,4,286,619288.9311,4500,63617251.24,0.973460687
WB_ S12,Summer,5,102,413395.1324,4500,63617251.24,0.649816087
WB_ S12,Summer,6,1,9453.661814,4500,63617251.24,0.014860217
WB_ S12,Summer,7,27,1781512.944,4500,63617251.24,2.800361394
WB_ S12,Summer,8,68,7207589.362,4500,63617251.24,11.32961456
WB_ S12,Summer,9,123,7482293.031,4500,63617251.24,11.76142145
WB_ S12,Summer,12,58,33072470.44,4500,63617251.24,51.98663853
WB_ S12,Summer,13,25,403984.8012,4500,63617251.24,0.635023981
WB_ S12,Summer,14,12,285063.4698,4500,63617251.24,0.44809146
WB_ S12,Summer,16,61,3155379.248,4500,63617251.24,4.959942761
WB_ S13,Summer,1,263,5249241.846,4500,63617251.24,8.251286788
WB_ S13,Summer,2,321,6915090.637,4500,63617251.24,10.86983562
WB_ S13,Summer,3,448,1063370.402,4500,63617251.24,1.671512651
WB_ S13,Summer,4,451,2073264.776,4500,63617251.24,3.258966296
WB_ S13,Summer,5,33,65700,4500,63617251.24,0.103273874
WB_ S13,Summer,8,86,12157126.69,4500,63617251.24,19.10979561
WB_ S13,Summer,9,91,8203836.259,4500,63617251.24,12.89561573
WB_ S13,Summer,11,7,144000,4500,63617251.24,0.226353697
WB_ S13,Summer,12,37,25284041.56,4500,63617251.24,39.74400193
WB_ S13,Summer,13,4,115200,4500,63617251.24,0.181082957
WB_ S13,Summer,14,3,54900,4500,63617251.24,0.086297347
WB_ S13,Summer,16,28,2291465.995,4500,63617251.24,3.601956939
WB_ S14,Summer,1,649,10608451.64,4500,63617251.24,16.67543227
WB_ S14,Summer,2,630,18899820.48,4500,63617251.24,29.70864053
WB_ S14,Summer,3,899,2389171.167,4500,63617251.24,3.755539764
WB_ S14,Summer,4,695,3608036.527,4500,63617251.24,5.671475043
WB_ S14,Summer,5,53,177432.4977,4500,63617251.24,0.278906262
WB_ S14,Summer,8,114,12575305.6,4500,63617251.24,19.76713134
WB_ S14,Summer,9,103,7280725.052,4500,63617251.24,11.44457661
WB_ S14,Summer,11,1,29700,4500,63617251.24,0.04668545
WB_ S14,Summer,12,37,7548188.822,4500,63617251.24,11.86500309
WB_ S14,Summer,15,1,25200,4500,63617251.24,0.039611897
WB_ S14,Summer,16,10,475207.4154,4500,63617251.24,0.746978856
WB_ S15,Summer,1,636,18133540.39,4500,63617251.24,28.50412434
WB_ S15,Summer,2,599,22175933.3,4500,63617251.24,34.85836446
WB_ S15,Summer,3,677,1731891.197,4500,63617251.24,2.722360937
WB_ S15,Summer,4,348,1321178.819,4500,63617251.24,2.076761874
WB_ S15,Summer,5,37,73800,4500,63617251.24,0.11600627
WB_ S15,Summer,8,119,5537285.005,4500,63617251.24,8.704062024
WB_ S15,Summer,9,86,4509584.634,4500,63617251.24,7.088619119
WB_ S15,Summer,12,57,9345971.069,4500,63617251.24,14.69093821
WB_ S15,Summer,16,22,788054.6577,4500,63617251.24,1.238743646
WB_ S16,Summer,1,433,6945891.265,4500,63617251.24,10.91825115
WB_ S16,Summer,2,576,16257097.99,4500,63617251.24,25.55454327
WB_ S16,Summer,3,739,2867998.721,4500,63617251.24,4.508209118
WB_ S16,Summer,4,422,1390675.44,4500,63617251.24,2.18600366
WB_ S16,Summer,5,124,295262.9354,4500,63617251.24,0.464124007
WB_ S16,Summer,7,91,2730398.824,4500,63617251.24,4.291915747
WB_ S16,Summer,8,64,2057595.6,4500,63617251.24,3.234335908
WB_ S16,Summer,9,103,6934712.218,4500,63617251.24,10.9006788
